fold_id,horizon,signal_date,rank_ic,n_obs
fold_003,20,2022-02-17,-0.020636296357858328,495
fold_003,20,2022-02-18,-0.040199302678080265,495
fold_003,20,2022-02-22,-0.04267445910060511,495
fold_003,20,2022-02-23,0.10562349365405393,495
fold_003,20,2022-02-24,-0.1401234164816508,495
fold_003,20,2022-02-25,-0.20013900926464595,495
fold_003,20,2022-02-28,-0.15858612242313433,495
fold_003,20,2022-03-01,-0.005576893395229559,495
fold_003,20,2022-03-02,-0.1078708925483119,495
fold_003,20,2022-03-03,0.008219850325113484,495
fold_003,20,2022-03-04,0.13659792386447733,495
fold_003,20,2022-03-07,0.27290052162856837,495
fold_003,20,2022-03-08,-0.046499736822317464,495
fold_003,20,2022-03-09,-0.19597743795536665,495
fold_003,20,2022-03-10,-0.2553288533763916,495
fold_003,20,2022-03-11,-0.22830456187841588,495
fold_003,20,2022-03-14,0.0020846442747970762,495
fold_003,20,2022-03-15,-0.08359631313790906,495
fold_003,20,2022-03-16,0.11376082887118544,495
fold_003,20,2022-03-17,0.08787957939061504,495
fold_003,20,2022-03-18,0.10154651517130296,495
fold_003,20,2022-03-21,-0.04405515254411689,495
fold_004,20,2022-06-16,0.10979614612891354,495
fold_004,20,2022-06-17,0.047044099081450526,495
fold_004,20,2022-06-21,0.23041047803356804,495
fold_004,20,2022-06-22,0.27187570494022106,495
fold_004,20,2022-06-23,0.20458869087901346,495
fold_004,20,2022-06-24,0.08732621368444798,495
fold_004,20,2022-06-27,0.026762894717054314,495
fold_004,20,2022-06-28,0.11304688520308215,495
fold_004,20,2022-06-29,0.22556998745453757,495
fold_004,20,2022-06-30,0.3013530894685394,495
fold_004,20,2022-07-01,0.363468662067983,495
fold_004,20,2022-07-05,0.2987108251115042,495
fold_004,20,2022-07-06,0.3264202690348701,495
fold_004,20,2022-07-07,0.11396602831237806,495
fold_004,20,2022-07-08,0.23213884304716223,495
fold_004,20,2022-07-11,0.29530653274286556,495
fold_004,20,2022-07-12,0.18614572786798697,495
fold_004,20,2022-07-13,0.28864685116807365,495
fold_004,20,2022-07-14,0.2909079036413502,495
fold_004,20,2022-07-15,0.11844583977539472,495
fold_004,20,2022-07-18,0.09333101816123887,495
fold_004,20,2022-07-19,-0.10032283788650512,495
fold_004,20,2022-07-20,-0.0003004776773876944,495
fold_004,20,2022-07-21,0.002471396741345808,495
fold_004,20,2022-07-22,0.025905093774363723,495
fold_004,20,2022-07-25,-0.0008593839663449171,495
fold_004,20,2022-07-26,0.039366830113858976,495
fold_004,20,2022-07-27,0.042033334520601075,495
fold_004,20,2022-07-28,0.11731758620553188,495
fold_004,20,2022-07-29,0.12298866950819413,495
fold_004,20,2022-08-01,0.10998215140829744,495
fold_004,20,2022-08-02,0.09059218936128953,495
fold_004,20,2022-08-03,0.1875156818280757,495
fold_004,20,2022-08-04,0.21133702177844793,495
fold_004,20,2022-08-05,0.17723008457303874,495
fold_004,20,2022-08-08,0.05961221856807596,495
fold_004,20,2022-08-09,-0.05813654370530432,495
fold_004,20,2022-08-10,0.05336204542486376,495
fold_004,20,2022-08-11,-0.02115641856728444,495
fold_004,20,2022-08-12,-0.01155379708011287,495
fold_004,20,2022-08-15,-0.055088035902976486,495
fold_004,20,2022-08-16,0.002077619607330983,495
fold_004,20,2022-08-17,0.06405319355234465,495
fold_004,20,2022-08-18,0.04828983975843059,495
fold_004,20,2022-08-19,-0.019106106117990667,495
fold_004,20,2022-08-22,-0.07527148855671777,495
fold_004,20,2022-08-23,-0.12263773295182463,495
fold_004,20,2022-08-24,-0.20291157625622822,495
fold_004,20,2022-08-25,-0.07393136009434821,495
fold_004,20,2022-08-26,-0.10173202575579486,495
fold_004,20,2022-08-29,-0.12452380669698157,495
fold_004,20,2022-08-30,-0.10390343951464497,495
fold_004,20,2022-08-31,-0.11596093493377024,495
fold_004,20,2022-09-01,-0.08785286586644821,495
fold_004,20,2022-09-02,-0.050115066031874184,495
fold_004,20,2022-09-06,0.13746433249828835,495
fold_004,20,2022-09-07,0.09958138918240786,495
fold_004,20,2022-09-08,-0.007587828131121851,495
fold_004,20,2022-09-09,-0.05377719337821206,495
fold_004,20,2022-09-12,-0.02843318255033026,495
fold_004,20,2022-09-13,-0.01983746304629157,495
fold_004,20,2022-09-14,0.045246179966044145,495
fold_004,20,2022-09-15,-0.08207136666389639,495
fold_004,20,2022-09-16,-0.05346711861991998,495
fold_004,20,2022-09-19,-0.05667026804548026,495
fold_004,20,2022-09-20,0.009212801912292574,495
fold_004,20,2022-09-21,0.05470969324959138,495
fold_004,20,2022-09-22,0.15806738535940576,495
fold_004,20,2022-09-23,0.05318820963982254,495
fold_004,20,2022-09-26,0.05258725428504716,495
fold_004,20,2022-09-27,0.06432408847519205,495
fold_004,20,2022-09-28,0.04412203529351237,495
fold_004,20,2022-09-29,0.03880475777759309,495
fold_004,20,2022-09-30,0.13205494279348268,495
fold_004,20,2022-10-03,-0.0005514858655775464,495
fold_004,20,2022-10-04,-0.0906756938590555,495
fold_004,20,2022-10-05,-0.09565420431294797,495
fold_004,20,2022-10-06,-0.06516427827972819,495
fold_004,20,2022-10-07,-0.06502363973862506,495
fold_004,20,2022-10-10,-0.049799157569165226,495
fold_004,20,2022-10-11,-0.10201717041489991,495
fold_004,20,2022-10-12,-0.00875115263909831,495
fold_004,20,2022-10-13,0.021616187999889187,495
fold_004,20,2022-10-14,0.07686346808979182,495
fold_004,20,2022-10-17,0.11762073523533627,495
fold_004,20,2022-10-18,0.11165946390903948,495
fold_004,20,2022-10-19,0.0263915767311353,495
fold_004,20,2022-10-20,0.03702148163098927,495
fold_004,20,2022-10-21,-0.036136868225153454,495
fold_004,20,2022-10-24,-0.033382407066617596,495
fold_004,20,2022-10-25,-0.012949727126297586,495
fold_004,20,2022-10-26,-0.007469694990917402,495
fold_004,20,2022-10-27,0.022983425742339157,495
fold_004,20,2022-10-28,-0.006519682920362037,495
fold_004,20,2022-10-31,-0.001260680462717814,495
fold_004,20,2022-11-01,0.04651437979112003,495
fold_004,20,2022-11-02,0.07632479292071823,495
fold_004,20,2022-11-03,0.12476907642442447,495
fold_004,20,2022-11-04,0.0329924885527602,495
fold_004,20,2022-11-07,0.05826922087533293,495
fold_004,20,2022-11-08,0.06839958287326708,495
fold_004,20,2022-11-09,-0.03187536854769453,495
fold_004,20,2022-11-10,-0.05815870603646495,495
fold_004,20,2022-11-11,-0.05000870663009883,495
fold_004,20,2022-11-14,-0.16752476442629244,495
fold_004,20,2022-11-15,-0.10736036741979017,495
fold_004,20,2022-11-16,-0.15383111512143768,495
fold_004,20,2022-11-17,-0.15955681274017436,495
fold_004,20,2022-11-18,-0.23907614739533245,495
fold_004,20,2022-11-21,-0.19068113550286725,495
fold_004,20,2022-11-22,-0.22878758197094362,495
fold_004,20,2022-11-23,-0.24940072660785736,495
fold_004,20,2022-11-25,-0.235143817698996,495
fold_004,20,2022-11-28,-0.2813996699395681,495
fold_004,20,2022-11-29,-0.3308587705446789,495
fold_004,20,2022-11-30,-0.2893120179198278,495
fold_004,20,2022-12-01,-0.2525625195404483,495
fold_004,20,2022-12-02,-0.24569843003629083,495
fold_004,20,2022-12-05,-0.13034537618578365,495
fold_004,20,2022-12-06,-0.09838076467957624,495
fold_004,20,2022-12-07,0.01242159085962142,495
fold_004,20,2022-12-08,0.12724858616199874,495
fold_004,20,2022-12-09,0.10933786078098473,495
fold_004,20,2022-12-12,0.0786451098420538,495
fold_004,20,2022-12-13,0.15182245598204852,495
fold_004,20,2022-12-14,0.1861096195943992,496
fold_005,20,2023-03-15,0.02334308883604658,496
fold_005,20,2023-03-16,0.008283916598319143,496
fold_005,20,2023-03-17,0.046694143354752166,496
fold_005,20,2023-03-20,0.01013844553144871,496
fold_005,20,2023-03-21,-0.027530284345368392,496
fold_005,20,2023-03-22,0.013460921934343105,496
fold_005,20,2023-03-23,0.1534752994998338,496
fold_005,20,2023-03-24,-0.018727024906034444,496
fold_005,20,2023-03-27,-0.03081971791649211,496
fold_005,20,2023-03-28,-0.10776064008685543,496
fold_005,20,2023-03-29,-0.03392422063967925,496
fold_005,20,2023-03-30,-0.015669481207872846,496
fold_005,20,2023-03-31,-0.09837072528943766,496
fold_005,20,2023-04-03,-0.14312522249823476,496
fold_005,20,2023-04-04,-0.08343757560022894,496
fold_005,20,2023-04-05,-0.007540846250523669,496
fold_005,20,2023-04-06,-0.0008889111796880993,496
fold_005,20,2023-04-10,-0.02832950783882179,496
fold_005,20,2023-04-11,-0.03166644048061586,496
fold_005,20,2023-04-12,-0.044687184691728075,496
fold_005,20,2023-04-13,-0.05575722172723535,496
fold_005,20,2023-04-14,-0.006181861452193119,496
fold_005,20,2023-04-17,-0.06694379374979102,496
fold_005,20,2023-04-18,-0.06624094518233546,496
fold_005,20,2023-04-19,-0.021726940332119794,496
fold_005,20,2023-04-20,-0.043012522839874036,496
fold_005,20,2023-04-21,-0.05498986096441798,496
fold_005,20,2023-04-24,0.11259325257507899,496
fold_005,20,2023-04-25,0.15541538576522673,496
fold_005,20,2023-04-26,0.09880662272756775,496
fold_005,20,2023-04-27,0.08006002781105008,496
fold_005,20,2023-04-28,0.06659458215569074,496
fold_005,20,2023-05-01,0.11981547151924252,496
fold_005,20,2023-05-02,0.15339072558518266,496
fold_005,20,2023-05-03,0.24083384879819142,497
fold_005,20,2023-05-04,0.1957602591843326,497
fold_005,20,2023-05-05,0.0852821945274445,497
fold_005,20,2023-05-08,0.2218957937285587,497
